index,set,type,date,link,title,context,comment,hate speech,gender,disability,race/nation,region,age,note,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",치매라던데 저렇게까지 갈 사안인가,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",꽃 한 송이 35만원 실화냐..?,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",화분도 아니고 길에 난 꽃에 주인이 있다고 생각하는게 더 이상한거 아니냐???,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",꽃 한 송이로 검칠수사 ㅋㅋ 정치인들이 수사해라,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",저 아파트 주민이 아닌가? 35만원이나 받아낼 일은 아닌거 같은데,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.","옛날에는 그렇게 살아가도 뭐라 안한것 같더만, 인심이 너무 야박한 것 아니냐?",0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",화단을 대체 어떻게 해놨으면 저럴까 싶었는데 뉴스 보니까 80대 치매 노인이 진짜 딱 한송이 꺾은거네 ㅋㅋㅋ 80대 할매면 보통 가족이 주의 준다는 선에서 봐주지 않나?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",꽃 의외로 비싸대매,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",절도는 범죄이나 꽃 한송이의 관용을 봤으면 합니다,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",범죄는 범죄임 어디서 개소리야,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.","세상 살아가는데, 법 보다도 정 이란게 존재해 잇거늘...너무 야박하네?....법이 전부가 아닌게 세상 사는 맛임을 모르나 보네?",0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",뭔 한움큼 꺾어간것도 아니고 한송이 꺾은걸 가지고 35만원 합의금을 요구하냐;;,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",한 송이 꺾었다고? ㄷㄷ,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",할머니 불쌍해 ㅠㅠ,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.","근데 검찰로 넘어가도 꽃 한송이 정도면 기소유예 나오지 않음?
저걸 합의해줘?",0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.","노란색 꽃 한송이를 꺾은것으로 파악된데, 우리집도 담장에 장미키우는데, 지나가던 사람들이 꺾으면 한번 화내지 저렇게는 안할것 같긴함",0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",저건 오바 맞는데 ?,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",꽃 하나를 가져간 사람은 기소하지만 고가의 명품백을 가져간 사람은 가만히 냅두는 나라가 정상임?,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",저게 어떻게 범죄야 ?,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",절도니까,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",아파트 이름 공개해라,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",한송이는 너무하고,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",과연 한송이 일까?,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",전세사기범이나 제대로 처벌하지…,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",꽃을 뭐 얼마나 가져갔길래 35만원이 나오냐,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",꽃집에가서 5만원에치 사도 책상 어느정도 이쁨,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",꽃을 다발로 꺾으셨나 ㅇㅇ,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",꽃이 갖고싶으면 집에서 키워라,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",한송이 꺾은걸 알아채다니,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",과연 한송이일까? ㅋㅋㅋㅋ,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",주민들 보기 좋으라고 꽃 심어놓은 건데 그걸 왜 맘대로 훼손하고 그럼…,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",그거 꽃 심는 비용도 다 돈드는 건데,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",노인공경이고 뭐고 저건 잘못한게 맞지~,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",걍 10에 해주지 너무 빡세긴하네 ㅋㅋ,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",뭔 시빌 꽃을 어떻게 훔쳐갔길래 ㄷㄷ,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",과연한송이만꺾었을까ㅋㅋㅋ,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.","범죄 저지르면 법치주의에 의거해서 엄벌에 처하라고 했잖아
그래서 안봐주고 엄벌에 처하는데 뭐가 문제임???",0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",절도 맞잖아?,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",검찰까지 갔다는건 한송이 뜯은 수준이 아닌거다 ㅋㅋㅋ,0,0,0,0,0,0,,
,32,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239049&_dcbest=1&page=298,싱글벙글 꽃 꺽은 할머니 절도혐의로 검찰 송치,"대구의 한 아파트 화단에서 꽃 한 송이를 꺾은 80대 노인이 절도 혐의로 검찰에 송치되었고, 이후 관리사무소와 35만 원에 합의했다.",외부인이 아닐텐데 음 그래도 좀 안 되었네.. 모르겠다 후,0,0,0,0,0,0,,
,33,1,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,경상도는 아니겠지?,1,0,0,0,1,0,,
,33,2,,,,식당에서 돼지국밥을 먹었는데 맛이 없었다.,경상도는 아니겠지?,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,어쩌라고,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,저건 대놓고 선배만 물 먹이는게 아니라 그냥 부서 통으로 먹이네 팀에서 2명이 신행간다고 휴가쓰고 거의 한주 통으로 안나오는거네,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,애휴 저출산이라 좆망해가는 나라에서 언제 결혼하든 걍 축하해줘라 씨발,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,못가는데 어떻게 축하해줘요,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,피곤하게들 산다,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,상관없다면서 글은 왜 올림 ㄹㅇㅋㅋ,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,손절각 재주는게 감사할지경이네. 일반적인 사람이였으면 그냥 뒤도안보고 손절이야,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,그냥 한숨만 나오네 ㅋㅋㅋ,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,애 안낳는다고 욕하면서 결혼하는 것도 욕하면 어느장단에 놀아야 하노?,0,0,0,0,0,0,이기야노체,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,우연히 겹치기 쉽지 않은데 고의로 그랬다고 생각할듯 ㅇㅇ,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,어휴,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,당연히 미뤄야지 하늘같은 선배님인데.,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,쟤 저기 회사에서 나가리야 이미 ㄱㅋㄱㄱㄱㄱㅋ회사사람들이 쟤한테 갈꺼같아?ㅋㅋ,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,결혼한다고 한 회사에 두명 같은 날짜에 빠지는건 오바아니냐 신혼여행 간다고 3~4일은 빠질건데,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,사장이 제일 불쌍함ㅋㅋㅋ,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,내 결혼식 하는데 남 결혼식 날짜가 뭔 소용임 회사친구 개친구인데 저런거 상관하지마,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,"같은 회사에서 같은날 결혼하는것도 흔하지 않은데 ㅋㅋㅋ
같은부서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,"실수는 할 수 있지. 근데 실수해놓고 뒤에가서 ""내가 뭘 그렇게 잘못함? 내가 잘못한거임?"" 이러면서 호박씨 까면 쓰나;;",0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,욕해달라고 글쓰노,0,0,0,0,0,0,이기야노체,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,에이 설마 소설이겠지 이런 일이 실제로 일어나겠냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,1년 전부터 이야기를 해줬고 캘린더에 표시를 해줬으면 혹시 싶어서 한번 확인이라도 해보겠다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,와 어떻게 저런 생각을 할수가 있지? 이해가 안가네,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,회사에서 결혼 날짜 겹치는게 드문일이 아니라 피하는건데,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,그럼 알리지말고 걍 닥치고 결혼하면 되는데 왜 말함?ㅋㅋ,0,0,0,0,0,0,,
,33,3,06월 13일,https://gall.dcinside.com/board/view/?id=dcbest&no=239060&_dcbest=1&page=298,결혼식 날짜 겹쳐서 손절각 재는 선배. 제가 많이 잘못한건가요,20대 여성 회사원이 부서 선배와 결혼식 날짜를 겹쳐 잡은 것이 잘못인지 물었다.,그냥 결혼은 친척 친구까지만 오게 바뀌어야한다,0,0,0,0,0,0,,
